Volume_mL,pH,Ionic_Strength,Buffer_Capacity,Component_1_Name,Component_1_pKa,Component_1_Total_Conc_M,Component_1_Initial_Form,Component_1_Counter_Ion_Charge,Component_Type,Component_Name,Concentration_M
-15.399999999999961,5.63924423150136,0.14537674419694918,0.03445374367422716,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-15.499999999999961,5.636060891474844,0.1450572567956021,0.03457157191555162,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-15.59999999999996,5.632895309387008,0.1447391707578472,0.03468850122779784,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-15.69999999999996,5.6297472536724005,0.1444224768846491,0.034804537512550186,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-15.79999999999996,5.62661649716493,0.1441071660573207,0.03491968661983138,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-15.89999999999996,5.62350281698677,0.1437932292366474,0.03503395434866607,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-15.99999999999996,5.620405994440732,0.1434806574620224,0.03514734644763796,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-16.09999999999996,5.617325814906015,0.1431694418505941,0.03525986861543829,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-16.19999999999996,5.614262067737156,0.14285957359642365,0.035371526501408436,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-16.29999999999996,5.6112145461661145,0.14255104396965393,0.03548232570607464,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-16.399999999999963,5.60818304720733,0.1422438443156891,0.035592271781676184,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-16.499999999999964,5.605167371565693,0.14193796605438508,0.03570137023268583,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-16.599999999999966,5.602167323547265,0.14163340067924995,0.03580962651632501,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-16.699999999999967,5.599182710972714,0.14133013975665518,0.035917046043070465,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-16.79999999999997,5.596213345093304,0.1410281749250565,0.03602363417715606,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-16.89999999999997,5.5932590405093965,0.14072749789422506,0.036129396237066944,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-16.99999999999997,5.590319615091355,0.14042810044448834,0.03623433749602777,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-17.099999999999973,5.587394889902763,0.14012997442598074,0.03633846318248463,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-17.199999999999974,5.584484689125883,0.1398331117579037,0.036441778480580896,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-17.299999999999976,5.581588839989288,0.13953750442779517,0.03654428853062634,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-17.399999999999977,5.578707172697555,0.13924314449080846,0.03664599842956154,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-17.49999999999998,5.575839520363004,0.13895002406900026,0.03674691323141453,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-17.59999999999998,5.5729857189393535,0.13865813535062715,0.03684703794775363,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-17.69999999999998,5.570145607157282,0.138367470589452,0.0369463775481327,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-17.799999999999983,5.56731902646178,0.13807802210405776,0.037044936960532286,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-17.899999999999984,5.56450582095128,0.1377897822771711,0.03714272107179389,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-17.999999999999986,5.561705837318466,0.13750274355499356,0.037239734728049805,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-18.099999999999987,5.55891892479274,0.13721689844654195,0.0373359827351464,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-18.19999999999999,5.556144935084246,0.13693223952299594,0.037431469859063905,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-18.29999999999999,5.55338372232947,0.13664875941705482,0.037526200826328106,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-18.39999999999999,5.550635141914738,0.1363664508011474,0.037620180394616135,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-18.499999999999993,5.5478990531536345,0.13608530643804947,0.03771341318273011,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-18.599999999999994,5.5451753177706555,0.13580531915289706,0.037805903762474245,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-18.699999999999996,5.5424637990897745,0.13552648181813864,0.03789765670674187,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-18.799999999999997,5.539764362610869,0.1352487873646479,0.037988676550939494,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-18.9,5.537076875963501,0.13497222878112608,0.03807896779337079,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-19.0,5.534401208861921,0.13469679911351198,0.03816853489561513,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-19.1,5.531737233061261,0.13442249146439914,0.038257382282901736,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-19.200000000000003,5.529084822314851,0.13414929899245975,0.03834551434447954,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-19.300000000000004,5.52644385233267,0.13387721491187615,0.038432935433981935,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-19.400000000000006,5.523814200740843,0.13360623249177878,0.038519649869788015,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-19.500000000000007,5.52119574704221,0.13333634505569125,0.03860566193537807,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-19.60000000000001,5.518588372577866,0.13306754598098175,0.038690975879686604,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-19.70000000000001,5.515991960489718,0.13279982869832146,0.038775595917449085,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-19.80000000000001,5.513406395683961,0.1325331866911495,0.03885952622954617,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-19.900000000000013,5.51083156479549,0.1322676134951438,0.03894277096334279,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-20.000000000000014,5.5082673561532,0.132003102697699,0.03902533423302324,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-20.100000000000016,5.505713659746142,0.13173964793741016,0.03910722011992323,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-20.200000000000017,5.503170367190531,0.1314772429035626,0.039188432672856655,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-20.30000000000002,5.500637371697568,0.13121588133562834,0.03926897590843903,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-20.40000000000002,5.498114568042046,0.13095555702276787,0.03934885381140706,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-20.50000000000002,5.495601852531717,0.13069626380333835,0.039428070334935006,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-20.600000000000023,5.49309912297743,0.13043799556440733,0.03950662940094581,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-20.700000000000024,5.490606278663961,0.13018074624127238,0.03958453490042012,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-20.800000000000026,5.488123220321569,0.12992450981698644,0.03966179069370046,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-20.900000000000027,5.485649850098217,0.12966928032188857,0.03973840061079289,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-21.00000000000003,5.483186071532472,0.1294150518331403,0.039814368451664,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-21.10000000000003,5.4807317895270335,0.12916181847426778,0.03988969798653539,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-21.20000000000003,5.4782869103228995,0.1289095744147084,0.03996439295617389,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-21.300000000000033,5.475851341474133,0.12865831386936394,0.04003845707217895,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-21.400000000000034,5.473424991823221,0.12840803109815785,0.04011189401726658,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-21.500000000000036,5.471007771477012,0.12815872040559823,0.04018470744554962,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-21.600000000000037,5.468599591783202,0.1279103761403458,0.0402569009828153,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-21.70000000000004,5.466200365307376,0.12766299269478704,0.04032847822679898,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-21.80000000000004,5.463810005810568,0.12741656450461178,0.04039944274745512,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-21.90000000000004,5.461428428227333,0.1271710860483963,0.040469798087225214,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-22.000000000000043,5.459055548644334,0.12692655184719082,0.040539547761302,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-22.100000000000044,5.456691284279384,0.1266829564641117,0.0406086952578917,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-22.200000000000045,5.454335553461003,0.12644029450393895,0.040677244038471706,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-22.300000000000047,5.45198827560839,0.12619856061271742,0.04074519753804701,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-22.40000000000005,5.449649371211877,0.12595774947736324,0.040812559165402496,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-22.50000000000005,5.4473187618138015,0.12571785582527473,0.040879332303352674,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-22.60000000000005,5.444996369989804,0.12547887442394712,0.04094552030898887,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-22.700000000000053,5.442682119330545,0.12524080008059268,0.04101112651392306,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-22.800000000000054,5.440375934423819,0.1250036276417641,0.04107615422452936,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-22.900000000000055,5.4380777408370555,0.12476735199298297,0.04114060672218279,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-23.000000000000057,5.435787465100215,0.1245319680583721,0.041204487263494745,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-23.10000000000006,5.433505034689033,0.12429747080029174,0.04126779908054685,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-23.20000000000006,5.431230378008657,0.12406385521898067,0.0413305453811209,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-23.30000000000006,5.428963424377602,0.1238311163522004,0.04139272934892731,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-23.400000000000063,5.426704104012075,0.1235992492748842,0.041454354143830384,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-23.500000000000064,5.424452348010622,0.12336824909878946,0.04151542290207123,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-23.600000000000065,5.4222080883390955,0.12313811097215427,0.041575938736488335,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-23.700000000000067,5.419971257815959,0.12290883007935773,0.04163590473673517,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-23.800000000000068,5.417741790097879,0.122680401640584,0.041695323969496066,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-23.90000000000007,5.415519619665631,0.12245282091149033,0.04175419947869919,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-24.00000000000007,5.413304681810297,0.12222608318287835,0.04181253428572722,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-24.100000000000072,5.411096912619753,0.12200018378036946,0.04187033138962585,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-24.200000000000074,5.408896248965428,0.12177511806408352,0.04192759376730974,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-24.300000000000075,5.406702628489344,0.12155088142832125,0.04198432437376659,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-24.400000000000077,5.404515989591417,0.12132746930124999,0.04204052614225851,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-24.500000000000078,5.402336271417019,0.12110487714459295,0.042096201984521436,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-24.60000000000008,5.400163413844794,0.1208831004533221,0.04215135479096236,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-24.70000000000008,5.397997357474724,0.1206621347553541,0.04220598743085408,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-24.800000000000082,5.395838043616425,0.12044197561124978,0.042260102752528374,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-24.900000000000084,5.393685414277693,0.1202226186139168,0.04231370358356647,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-25.000000000000085,5.391539412153266,0.12000405938831554,0.04236679273098792,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-25.100000000000087,5.389399980613821,0.11978629359116846,0.042419372981437185,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-25.200000000000088,5.387267063695181,0.11956931691067202,0.04247144710136812,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-25.30000000000009,5.3851406060877425,0.1193531250662125,0.04252301783722655,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-25.40000000000009,5.383020553126105,0.1191377138080843,0.04257408791563104,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-25.500000000000092,5.380906850778911,0.1189230789172114,0.0426246600435513,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-25.600000000000094,5.378799445638876,0.11870921620487221,0.042674736908485215,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-25.700000000000095,5.376698284913024,0.11849612151242682,0.042724321178633264,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-25.800000000000097,5.374603316413101,0.11828379071104758,0.042773415503071795,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-25.900000000000098,5.372514488546179,0.11807221970145247,0.04282202251192396,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-26.0000000000001,5.3704317503054435,0.11786140441364107,0.042870144816529086,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-26.1000000000001,5.368355051261154,0.117651340806634,0.04291778500960975,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
-26.200000000000102,5.366284341551776,0.11744202486821434,0.04296494566543788,acetate,4.76,0.22000000000000003,A-,1,single,acetate,0.22000000000000003
